X,Y,DATA,ORA,LUOGO,Incidenti,lon,lat
13.3391035957846,38.1262599527936,24/05/2016,9.000000000000000,VIA AURISPA GIOVANNI  119,F,13.339104,38.126260
13.3457562168779,38.1398262343775,25/05/2016,9.400000000000000,VIA DELLA LIBERTA'  179 A,C,13.345756,38.139826
13.3230575717241,38.1270321919448,25/05/2016,13.500000000000000,VIALE LEONARDO DA VINCI intersezione VIA BEATO,F,13.323058,38.127032
13.3313802426543,38.1182472677315,26/05/2016,12.150000000000000,VIA NINA SICILIANA  12,F,13.331380,38.118247
13.3158368808824,38.1845397458376,26/05/2016,18.100000000000001,VIA TRAPANI PESCIA intersezione con CASE BUFFA,F,13.315837,38.184540
13.3565744634136,38.1275601206565,26/05/2016,21.449999999999999,PIAZZA NASCE' FRANCESCO intersezione con VIA SELLA,C,13.356574,38.127560
13.3758694312642,38.1155636866429,26/05/2016,13.500000000000000,FORO UMBERTO I pressi HOTEL NH,F,13.375869,38.115564
13.3741599384765,38.0897755922853,27/05/2016,7.500000000000000,VIALE REGIONE SICILIANA S.E.  4339,F,13.374160,38.089776
13.3145199628564,38.1673719032585,27/05/2016,8.050000000000001,VIA S.LORENZO  312/F,F,13.314520,38.167372
13.3675986867652,38.1186842051549,27/05/2016,10.199999999999999,VIA CALA  90,F,13.367599,38.118684
13.3439482686683,38.1425763243956,27/05/2016,10.250000000000000,VIA DELLA LIBERTA' intersezione con VIA SCROFANI,F,13.343948,38.142576
13.3068463560375,38.1956116903441,27/05/2016,16.399999999999999,VIA PARTANNA MONDELLO intersezione VIA AMARILLI,F,13.306846,38.195612
13.3689396509548,38.1004541827004,27/05/2016,13.500000000000000,VIA GUADAGNA  51,C,13.368940,38.100454
13.3660604940333,38.1671904469131,27/05/2016,21.300000000000001,LUNGOMARE COLOMBO CRISTOFORO,C,13.366060,38.167190
13.3355728634519,38.1375555829667,28/05/2016,10.300000000000001,VIA PRINCIPE DI PATERNO' intersezione con VIA ZAPPALA',F,13.335573,38.137556
13.3295426881876,38.1027751982586,28/05/2016,12.400000000000000,CORSO CALATAFIMI a mt. 324,F,13.329543,38.102775
13.3271623322685,38.2010215692478,28/05/2016,13.449999999999999,VIALE REGINA ELENA  23/C,F,13.327162,38.201022
13.3363275673835,38.1028084185587,29/05/2016,0.300000000000000,VIA DICILLO ROCCO intersezione con VIA SCHIFANI VITO,C,13.336328,38.102808
13.3178853781246,38.1813520085735,29/05/2016,2.450000000000000,VIA CARNERA PRIMO  21,F,13.317885,38.181352
13.3255363289801,38.1298881971406,29/05/2016,3.400000000000000,VIA UDITORE  12,M,13.325536,38.129888
13.318934846365,38.1560536184701,29/05/2016,11.300000000000001,VIA NENNI PIETRO intersezione con VIA NUOVA,F,13.318935,38.156054
13.3082789242894,38.1267571318734,29/05/2016,14.449999999999999,VIALE LEONARDO DA VINCI  645/a,F,13.308279,38.126757
13.3454287400676,38.1326033139889,29/05/2016,14.350000000000000,VIA NOTARBARTOLO EMANUELE intersezione VIA LO JACONO,F,13.345429,38.132603
13.3271966007633,38.1560995374361,29/05/2016,15.449999999999999,VIALE STRASBURGO  322,F,13.327197,38.156100
13.3698263226318,38.1636471733552,29/05/2016,19.149999999999999,VIA VERGINE MARIA  47,F,13.369826,38.163647
13.3175335961429,38.1554477938149,29/05/2016,23.000000000000000,VIALE REGIONE SICILIANA N.O. pressi INGR. CERVELLO,F,13.317534,38.155448
13.3548588518745,38.1287706924886,30/05/2016,1.100000000000000,VIA LA LUMIA ISIDORO intersezione con VIA ARCHIMEDE,F,13.354859,38.128771
13.3503244620567,38.1229216067059,27/05/2016,22.449999999999999,VIA LATINI BRUNETTO s.n.c.,F,13.350324,38.122922
13.346078066601,38.1215281545712,30/05/2016,7.200000000000000,VIA SCIMONELLI IGNAZIO intersezione con VIA LA MANTIA,C,13.346078,38.121528
13.3505505970475,38.1392268236976,30/05/2016,7.300000000000000,VIA DE COSMI GIOVANNI AGOSTINO,F,13.350551,38.139227
13.3269919633884,38.1984869066739,28/05/2016,14.250000000000000,VIA ARMIDA intersezione con VIALE DEGLI IRIS,F,13.326992,38.198487
13.3404030580785,38.1479602621561,30/05/2016,7.400000000000000,VIALE CROCE ROSSA di fronte al civico 29,F,13.340403,38.147960
13.3206848265256,38.1270253184248,30/05/2016,8.500000000000000,VIALE LEONARDO DA VINCI,F,13.320685,38.127025
13.3663749565022,38.1106377895295,29/05/2016,12.150000000000000,PIAZZA GIULIO CESARE intersezione VIA ROMA,C,13.366375,38.110638
13.3154971442807,38.1690530647779,30/05/2016,12.150000000000000,VIA LANZA DI SCALEA GIUSEPPE di fronte 67 VIA,F,13.315497,38.169053
13.3534826988933,38.1346720476821,30/05/2016,15.199999999999999,VIA DUCA DELLA VERDURA di fronte al civico 37,F,13.353483,38.134672
13.3270699040769,38.149158819315,14/04/2016,8.150000000000000,VIALE REGIONE SICILIANA N.O. pressi PONTE BELGIO,C,13.327070,38.149159
13.3644422551825,38.123137106182,11/05/2016,14.449999999999999,PIAZZA TREDICI VITTIME s.n.c.,C,13.364442,38.123137
13.3552289097336,38.1249909867542,18/05/2016,10.500000000000000,PIAZZA CASTELNUOVO di fronte CHIOSCHETTO,C,13.355229,38.124991
13.3288240435203,38.1503012372015,20/05/2016,7.450000000000000,VIA BELGIO (inters.) VIA NEBRODI(DEI),C,13.328824,38.150301
13.326178878324,38.2070632756191,22/05/2016,11.250000000000000,VIA TORRE DI MONDELLO di fronte al civico 22 C,C,13.326179,38.207063
13.3183615055684,38.1646153956874,26/05/2016,13.000000000000000,VIA S.LORENZO  284,F,13.318362,38.164615
13.369144919707,38.1194266213943,26/05/2016,18.399999999999999,VIA CALA di fronte MERC. ITTICO,C,13.369145,38.119427
13.3460216578523,38.1215003251848,30/05/2016,15.050000000000001,VIA SCIMONELLI IGNAZIO intersezione VIA LA MANTIA,F,13.346022,38.121500
13.3269977724741,38.1388305126754,30/05/2016,19.149999999999999,VIALE MICHELANGELO  303,F,13.326998,38.138831
13.3661030383949,38.1064615992467,30/05/2016,19.300000000000001,VIA PEREZ FRANCESCO PAOLO,F,13.366103,38.106462
13.3613782100161,38.0877145397035,30/05/2016,10.000000000000000,VIALE REGIONE SICILIANA S.E. intersezione VIA TROINA,F,13.361378,38.087715
13.3469187625696,38.1110594453277,31/05/2016,7.450000000000000,VIA CAPPUCCINI di fronte al civico 101,C,13.346919,38.111059
13.3266040322239,38.1490710759101,31/05/2016,7.540000000000000,SVINCOLO DI SALVO ROSARIO intersezione VIA BELGIO,C,13.326604,38.149071
13.3098072279104,38.1979342776158,26/05/2016,17.149999999999999,VIA FERRANTE  50,C,13.309807,38.197934
13.3181453594683,38.1268267655512,31/05/2016,8.150000000000000,VIALE LEONARDO DA VINCI intersezione VIA RUGGERI,F,13.318145,38.126827
13.3288772524409,38.1284668983464,31/05/2016,8.449999999999999,VIALE LEONARDO DA VINCI  mac donald,F,13.328877,38.128467
13.3181924854101,38.1570703038648,31/05/2016,8.500000000000000,VIA LA MALFA UGO  44,F,13.318192,38.157070
13.3318936961767,38.116235956971,31/05/2016,10.150000000000000,VIA NINA SICILIANA di fronte al civico 29,F,13.331894,38.116236
13.3397862611512,38.1333887869562,31/05/2016,14.000000000000000,VIA GIORDANO UMBERTO intersezione VIA BEETHOVEN,F,13.339786,38.133389
13.3398452392455,38.1232335214297,31/05/2016,17.300000000000001,VIA SERRADIFALCO intersezione con VIA LAVAGGI,F,13.339845,38.123234
13.3644422551825,38.123137106182,31/05/2016,15.300000000000001,PIAZZA TREDICI VITTIME  18,F,13.364442,38.123137
13.3086639631525,38.1629441143088,31/05/2016,16.350000000000001,VIALE REGIONE SICILIANA N.O.,F,13.308664,38.162944
13.3657175090847,38.1073844385093,31/05/2016,17.000000000000000,VIA PEREZ FRANCESCO PAOLO  60/G,F,13.365718,38.107384
13.3274459183952,38.1716570415442,01/06/2016,9.000000000000000,VIALE DUCA DEGLI ABRUZZI  4a,F,13.327446,38.171657
13.3319463548533,38.1154256580335,01/06/2016,10.250000000000000,VIA NINA SICILIANA intersezione con VIA ALEO COSIMO,F,13.331946,38.115426
13.3297065552282,38.1441318481639,27/05/2016,17.350000000000001,VIALE REGIONE SICILIANA N.O.,F,13.329707,38.144132
13.3601431916972,38.1092983198896,01/06/2016,13.150000000000000,VIA MAJALI GIULIANO intersezione con VIA AVOLIO,C,13.360143,38.109298
13.3274886687597,38.1468127626929,01/06/2016,10.000000000000000,VIALE REGIONE SICILIANA N.O.,F,13.327489,38.146813
13.3459957818984,38.0968620907275,01/06/2016,16.100000000000001,VIA RAITI CARMELO intersezione con VIA TAORMINA,F,13.345996,38.096862
13.3496551399132,38.114143869006,01/06/2016,16.199999999999999,VIA MOSCA GAETANO di fronte al civico 23,C,13.349655,38.114144
13.3727592618288,38.1010028055914,24/05/2016,18.399999999999999,VIA LA COLLA FRANCESCO  47,F,13.372759,38.101003
13.3541107042238,38.1087453289524,27/05/2016,10.500000000000000,CORSO RE RUGGERO intersezione VIA BRASA,C,13.354111,38.108745
13.3331614883557,38.126193781321,29/05/2016,14.000000000000000,VIA MONTUORO RINALDO intersezione VIA COSENTINO,C,13.333161,38.126194
13.3379893341206,38.1497284369238,11/05/2016,18.399999999999999,VIA TRINACRIA intersezione VIA VAL PLATANI,F,13.337989,38.149728
13.3631978760941,38.1257331480173,01/06/2016,17.300000000000001,VIA CRISPI FRANCESCO,F,13.363198,38.125733
13.3663284135203,38.104536233928,01/06/2016,17.500000000000000,VIA MORTILLARO VINCENZO,F,13.366328,38.104536
13.3609044318133,38.1364610591537,02/06/2016,0.300000000000000,VIA DEI CANTIERI intersezione VIA GIOVANNI DA VERRAZZANO,F,13.360904,38.136461
13.3453664646734,38.1348553418751,02/06/2016,2.550000000000000,VIA LEOPARDI GIACOMO intersezione VIA RAPISARDI,F,13.345366,38.134855
13.3414011304549,38.128076728376,02/06/2016,4.000000000000000,PIAZZA TOSTI FRANCESCO PAOLO,F,13.341401,38.128077
13.2856512288736,38.1265010572364,02/06/2016,8.550000000000001,VIA CASTELLANA  338,F,13.285651,38.126501
13.3123764439189,38.1603391375223,02/06/2016,13.300000000000001,VIALE REGIONE SICILIANA S.E.  6971,C,13.312376,38.160339
13.3682618752377,38.1114390251843,02/06/2016,15.000000000000000,VIA LINCOLN intersezione VIA GARIBALDI,C,13.368262,38.111439
13.3239644512596,38.1382555693094,02/06/2016,17.149999999999999,VIALE MICHELANGELO  551/B,M,13.323964,38.138256
13.3335572456985,38.184999944304,02/06/2016,16.100000000000001,VIALE MARGHERITA DI SAVOIA,F,13.333557,38.185000
13.3910022921164,38.1042910787616,03/06/2016,4.300000000000000,VIA MESSINA MARINE  321,C,13.391002,38.104291
13.3313570432645,38.1923581387499,03/06/2016,11.000000000000000,VIALE ITALIA intersezione con VIALE EURIDICE,F,13.331357,38.192358
13.3286534725081,38.1292747583826,27/05/2016,14.550000000000001,PIAZZA EINSTEIN ALBERT  parco uditore,C,13.328653,38.129275
13.3664894832383,38.1428560467678,03/06/2016,14.250000000000000,VIA GIORDANO CALCEDONIO  10,F,13.366489,38.142856
13.2929921665126,38.1791182257078,01/06/2016,12.150000000000000,VIALE REGIONE SICILIANA angolo VIA WELLS HERBERT,F,13.292992,38.179118
13.3504981090441,38.1223022425891,03/06/2016,8.400000000000000,VIA HOUEL  5/b,C,13.350498,38.122302
13.330465908022,38.1288409490328,03/06/2016,13.300000000000001,PIAZZA EINSTEIN ALBERT angolo VIALE LEONARDO DA,C,13.330466,38.128841
13.3294508271493,38.1238250663447,02/06/2016,10.449999999999999,VIALE REGIONE SICILIANA carreggiata centrale ponte,F,13.329451,38.123825
13.3293738830068,38.1382064980328,03/06/2016,20.000000000000000,VIA AL SANTUARIO DI CRUILLAS,F,13.329374,38.138206
13.3804794812782,38.0906919690293,04/06/2016,3.300000000000000,VIALE REGIONE SICILIANA S.E.  4835,M,13.380479,38.090692
13.3265368130108,38.1565046665365,04/06/2016,8.300000000000001,VIALE STRASBURGO intersezione con VIALE FRANCIA,F,13.326537,38.156505
13.3501765321889,38.1381041274177,04/06/2016,8.000000000000000,VIALE MARCHESE DI VILLABIANCA,F,13.350177,38.138104
13.3426887758449,38.1331864756997,04/06/2016,10.100000000000000,VIA ARIOSTO LUDOVICO intersezione con VIA SCIUTI,C,13.342689,38.133186
13.3484566767991,38.0888582975373,04/06/2016,16.300000000000001,VIA BALCH EMILY  8/C,F,13.348457,38.088858
13.3604529606421,38.1234960130151,05/06/2016,0.050000000000000,VIA OTTAVIO D'ARAGONA intersezione con VIA CARELLA,F,13.360453,38.123496
13.3462116142888,38.1535122648316,05/06/2016,2.000000000000000,VIALE ERCOLE a mt. 100 C. GIUSINO,R,13.346212,38.153512
13.3364005981868,38.1397931798307,05/06/2016,0.250000000000000,VIALE DELLE MAGNOLIE intersezione con VIALE DELLE,F,13.336401,38.139793
13.4336150006192,38.0843202696106,05/06/2016,16.000000000000000,VIA POMARA intersezione con VIA GRIMALDI GIROLAMO,F,13.433615,38.084320
13.3872601525681,38.0887936679032,05/06/2016,18.300000000000001,VIALE REGIONE SICILIANA S.E.,C,13.387260,38.088794
13.3760362579504,38.1152415731353,04/06/2016,11.050000000000001,FORO UMBERTO I in prossimità di via lincoln,F,13.376036,38.115242
13.3238591814314,38.2011456565014,04/06/2016,23.500000000000000,VIALE DEL CICLOPE intersezione con VIALE GALATEA,F,13.323859,38.201146
13.3630244974257,38.1370673794471,05/06/2016,0.200000000000000,VIA DEI CANTIERI,F,13.363024,38.137067
13.3497476210629,38.0973654467748,05/06/2016,16.149999999999999,VIA ROCCELLA GUSTAVO in prossimità di via l. manfredi,F,13.349748,38.097365
13.3369617325572,38.1442258249135,05/06/2016,8.500000000000000,VIA LIGURIA intersezione con VIA TOSCANA,F,13.336962,38.144226
13.360727108281,38.1219498357949,05/06/2016,8.150000000000000,VIA ROMA intersezione VIA CAVOUR CAMILLO,F,13.360727,38.121950
13.3277061234477,38.1552777318845,06/06/2016,11.100000000000000,VIALE STRASBURGO (inters.) VIA FINLANDIA,F,13.327706,38.155278
13.3842478404518,38.0909601451971,06/06/2016,12.449999999999999,VIA S.CIRO  57,F,13.384248,38.090960
13.3538776058951,38.0866093717704,01/06/2016,9.199999999999999,VIALE REGIONE SICILIANA S.E.,C,13.353878,38.086609
13.3475564406504,38.1540989315967,06/06/2016,13.050000000000001,VIALE DIANA di fronte IPPOMONTATO,F,13.347556,38.154099
13.3612055573091,38.1066727276829,06/06/2016,16.000000000000000,VIA ARCOLEO GIORGIO intersezione con VIA MORSO,C,13.361206,38.106673
13.3570630820275,38.106272409996,06/06/2016,16.100000000000001,VIA LODATO GAETANO intersezione VIA LAZZARO,F,13.357063,38.106272
13.3372776903829,38.1418692606768,27/05/2016,14.050000000000001,VIALE LAZIO intersezione VIA SCIUTI GIUSEPPE,F,13.337278,38.141869
13.3452488224266,38.1203629828061,06/06/2016,17.000000000000000,VIA VENEZIANO ANTONIO intersezione con VIA VILLA,F,13.345249,38.120363
13.3470710532083,38.1184691652721,06/06/2016,18.300000000000001,VIA POLO MARCO intersezione con CSO FINOCCHIARO,F,13.347071,38.118469
13.3155926320134,38.1430831261415,07/06/2016,1.100000000000000,VIA VANVITELLI LUIGI  40,C,13.315593,38.143083
13.3406656674532,38.1474503129244,31/05/2016,16.300000000000001,VIALE EMILIA in prossimità di croce rossa,C,13.340666,38.147450
13.3303565673264,38.1030931668793,06/06/2016,18.149999999999999,VIALE REGIONE SICILIANA N.O. pressi ponte calatafim,F,13.330357,38.103093
13.3464251619313,38.1551734060281,03/06/2016,19.350000000000001,VIALE DIANA,C,13.346425,38.155173
13.3324273199479,38.1328879982577,07/06/2016,7.400000000000000,VIA DE SALIBA ANTONIO a mt. 31 P.Veronese,F,13.332427,38.132888
13.3675778172955,38.139590948012,06/06/2016,16.500000000000000,VIA GULI' SIMONE COM.,F,13.367578,38.139591
13.328320562202,38.1688488850927,07/06/2016,8.199999999999999,VIALE DUCA DEGLI ABRUZZI di fronte al civico 2/A,F,13.328321,38.168849
13.3485013173114,38.1238422034093,07/06/2016,13.150000000000000,PIAZZA VIRGILIO intersezione con VIA DEL FERVORE,F,13.348501,38.123842
13.3613052822023,38.1221111033235,07/06/2016,12.300000000000001,VIA CARELLA intersezione con VIA CAVOUR CAMILLO,C,13.361305,38.122111
13.3581266192676,38.120913212942,07/06/2016,7.300000000000000,VIA SPINUZZA SALVATORE di fronte al civico 34,F,13.358127,38.120913
13.3083691190464,38.1268034891854,07/06/2016,11.000000000000000,VIALE LEONARDO DA VINCI  645,F,13.308369,38.126803
13.3084641645591,38.1256513746319,28/05/2016,16.050000000000001,VIA CASTELLANA  110,F,13.308464,38.125651
13.3425985074389,38.1356633964545,07/06/2016,19.300000000000001,VIA MORELLO NUNZIO  93,C,13.342599,38.135663
13.3587551591335,38.1234092150634,07/06/2016,22.149999999999999,VIA VILLAERMOSA intersezione con VIA STABILE,C,13.358755,38.123409
13.3377003614945,38.1272674222904,08/06/2016,11.449999999999999,VIA FERMI ENRICO intersezione con VIA SERRADIFALCO,F,13.337700,38.127267
13.3122596956834,38.124804827492,08/06/2016,14.050000000000001,VIA DOGALI  3,C,13.312260,38.124805
13.3946606514245,38.1028451932965,08/06/2016,12.000000000000000,VIA MESSINA MARINE  389,R,13.394661,38.102845
13.3365475493677,38.1755081466967,30/05/2016,8.100000000000000,VIALE MARGHERITA DI SAVOIA  98,C,13.336548,38.175508
13.363848710153,38.1389893339239,08/06/2016,16.500000000000000,VIA SPEDALIERI NICOLO' intersezione con VIA CATTI,F,13.363849,38.138989
13.3419845822539,38.1506860857187,08/06/2016,19.300000000000001,VIALE DEL FANTE  3,F,13.341985,38.150686
13.3426651495365,38.13322218871,09/06/2016,7.350000000000000,VIA SCIUTI GIUSEPPE pressi Ariosto,F,13.342665,38.133222
13.2952262341407,38.1890633400029,09/06/2016,0.500000000000000,VIALE NICOLETTI ROSARIO (inters.) VIA  ?. ( due mortali),M,13.295226,38.189063
13.3532247051147,38.1151852584556,09/06/2016,9.300000000000001,PIAZZA PERANNI DOMENICO intersezione VIA PAPIRETO,F,13.353225,38.115185
13.3521000849874,38.1200537985748,07/06/2016,16.500000000000000,VIA TURRISI NICOLO'  31,C,13.352100,38.120054
13.3309724337396,38.1952003106001,09/06/2016,14.000000000000000,VIALE ITALIA (inters.) VIA MATER DEI,C,13.330972,38.195200
13.3635424884227,38.1251161468436,30/05/2016,16.500000000000000,VIA CRISPI FRANCESCO  96,C,13.363542,38.125116
13.3466678327029,38.1429120341889,09/06/2016,14.300000000000001,VIA MARCHESE DI ROCCAFORTE intersezione con VIA LA,F,13.346668,38.142912
13.3631978760941,38.1257331480173,01/06/2016,19.149999999999999,VIA CRISPI FRANCESCO,C,13.363198,38.125733
13.3737481780935,38.0898329744111,07/06/2016,13.250000000000000,VIALE REGIONE SICILIANA S.E. di fronte al civico 246,F,13.373748,38.089833
13.3532324790573,38.1214394538965,09/06/2016,18.449999999999999,PIAZZA S.FRANCESCO DI PAOLA di fronte 41,F,13.353232,38.121439
13.3977088843377,38.0953890599405,09/06/2016,19.100000000000001,VIA PECORAINO FILIPPO intersezione con VIA INGHAM,F,13.397709,38.095389
13.3249812220475,38.2060008529554,09/06/2016,20.300000000000001,VIALE REGINA ELENA angolo VIA TETI,F,13.324981,38.206001
13.3135377821339,38.1267696948009,10/06/2016,7.350000000000000,VIALE LEONARDO DA VINCI intersezione VIA CASALINI,F,13.313538,38.126770
13.3289739336542,38.1427336386937,10/06/2016,10.400000000000000,VIA OLIVERI MANDALA' EMANUELE  42,F,13.328974,38.142734
13.3676099225574,38.118179707966,10/06/2016,10.500000000000000,VIA VITTORIO EMANUELE intersezione VIA PORTO SALVO,F,13.367610,38.118180
13.3344091143,38.1445771398118,28/05/2016,17.449999999999999,VIA ABRUZZI  15,F,13.334409,38.144577
13.272182171998,38.1978819950909,28/05/2016,23.350000000000001,VIA PLAUTO  4,C,13.272182,38.197882
13.3437171575416,38.1058596706313,01/06/2016,18.100000000000001,CORSO PISANI PIETRO  322,C,13.343717,38.105860
13.3329506988646,38.1359593762818,10/06/2016,15.500000000000000,VIALE GALILEO GALILEI  151,F,13.332951,38.135959
13.3574637745069,38.1230036584949,06/06/2016,12.250000000000000,VIA STABILE MARIANO  171,C,13.357464,38.123004
13.3540400310142,38.1195132706656,06/06/2016,17.149999999999999,VIA VOLTURNO intersezione VIA TRIPOLI,F,13.354040,38.119513
13.3568052032305,38.1208316489985,07/06/2016,14.300000000000001,VIA PIGNATELLI ARAGONA  13,F,13.356805,38.120832
13.3482223958021,38.153414410191,07/06/2016,14.449999999999999,VIALE DIANA,C,13.348222,38.153414
13.3265489292866,38.1519810300136,07/06/2016,13.300000000000001,VIA MONTE S.CALOGERO intersezione VIA MONTE,F,13.326549,38.151981
13.3288102304923,38.1194002575131,07/06/2016,17.300000000000001,VIALE REGIONE SICILIANA N.O.  1618,F,13.328810,38.119400
13.3102215089744,38.0949470656566,08/06/2016,13.400000000000000,CORSO CALATAFIMI  1077,C,13.310222,38.094947
13.3561230025889,38.1207319848649,09/06/2016,11.150000000000000,VIA PIGNATELLI ARAGONA  34,F,13.356123,38.120732
13.3522674012094,38.1161631130043,10/06/2016,13.150000000000000,VIA PAPIRETO intersezione VIA CAPPUCCINELLE,C,13.352267,38.116163
13.3565364816988,38.1434921530755,10/06/2016,17.000000000000000,VIA SADAT ANWAR  9,F,13.356536,38.143492
13.3328804489134,38.1490702505272,10/06/2016,23.149999999999999,VIALE STRASBURGO intersezione con VIALE DE GASPERI,F,13.332880,38.149070
13.3482817218908,38.1502792083166,11/06/2016,9.000000000000000,VIALE DIANA intersezione con VIALE ERCOLE,F,13.348282,38.150279
13.3667798696528,38.1073090995419,11/06/2016,9.300000000000001,VIA ORETO intersezione con VIA ARMO',F,13.366780,38.107309
13.3638991076945,38.1157850357635,11/06/2016,16.250000000000000,VIA ROMA intersezione VIA MALTA,F,13.363899,38.115785
13.365415153364,38.0897353359792,11/06/2016,16.399999999999999,VIA DELL'ORSA MINORE  1,F,13.365415,38.089735
13.3621580176194,38.1411195425023,11/06/2016,17.000000000000000,VIA DON ORIONE intersezione con VIA VILLASEVAGLIOS,F,13.362158,38.141120
13.3797387852005,38.1092548814596,12/06/2016,1.200000000000000,VIA MESSINA MARINE  17,F,13.379739,38.109255
13.3312384970639,38.1570221714154,12/06/2016,2.150000000000000,VIA S.LORENZO  10,F,13.331238,38.157022
13.3137820607502,38.1349917737352,12/06/2016,13.449999999999999,VIALE MICHELANGELO intersezione VIA BRUNELLESCHI,F,13.313782,38.134992
13.3506891379301,38.1204034686194,12/06/2016,14.100000000000000,VIA GOETHE  13,F,13.350689,38.120403
13.2907515022943,38.2129417255688,12/06/2016,18.149999999999999,VIA BARCARELLO  RISERVA NATURAL,C,13.290752,38.212942
13.3581444837937,38.126734988263,13/06/2016,0.450000000000000,VIA DELLO SPEZIO di fronte al civico 18,C,13.358144,38.126735
13.3500140953433,38.1204931141647,13/06/2016,11.400000000000000,VIA INGRAO GIOVANNI TEN.  14,C,13.350014,38.120493
13.3590791464065,38.1215340962284,13/06/2016,12.000000000000000,VIA CAVOUR CAMILLO  94,F,13.359079,38.121534
13.351376792022,38.1258381334978,28/05/2016,18.399999999999999,VIA PRINCIPE DI VILLAFRANCA,C,13.351377,38.125838
13.272146520865,38.1974579320133,04/06/2016,23.000000000000000,VIALE LEONE  9,C,13.272147,38.197458
13.3617255131069,38.1201524253164,12/06/2016,11.350000000000000,VIA ROMA intersezione con VIA VALVERDE,F,13.361726,38.120152
13.3442847699158,38.1403101444889,13/06/2016,13.000000000000000,VIA CUCCIA SIMONE intersezione con VIA DI MARCO,F,13.344285,38.140310
13.3340044766306,38.1407955399251,13/06/2016,12.000000000000000,VIALE LAZIO intersezione con VIA ZAPPALA' GIOVANNI,C,13.334004,38.140796
13.4283934865733,38.0965425859745,13/06/2016,16.399999999999999,VIA MESSINA MARINE intersezione con VIA GALLETTI,F,13.428393,38.096543
13.3376859866707,38.1384596439761,13/06/2016,20.000000000000000,VIA PRINCIPE DI PATERNO' intersezione con VIALE DELLE ALPI,F,13.337686,38.138460
13.3663951007033,38.1061502530066,14/06/2016,1.300000000000000,VIA PEREZ FRANCESCO PAOLO,C,13.366395,38.106150
13.3031410681746,38.1303867611353,14/06/2016,7.450000000000000,VIALE MICHELANGELO direzione 1 VIALE DE MAURO,F,13.303141,38.130387
13.342543977581,38.1325265836627,27/05/2016,7.000000000000000,PIAZZA BOIARDO MATTEO MARIA,F,13.342544,38.132527
13.3444522258805,38.1465305145454,14/06/2016,9.000000000000000,PIAZZA LEONI  13,C,13.344452,38.146531
13.3560612481166,38.0868562322964,14/06/2016,8.449999999999999,VIALE REGIONE SICILIANA S.E. di fronte via del Cigno,F,13.356061,38.086856
13.3603688125078,38.1094096099986,14/06/2016,14.300000000000001,VIA MAJALI GIULIANO  1,F,13.360369,38.109410
13.3713171925257,38.1197181063644,13/06/2016,18.500000000000000,FORO UMBERTO I pressi PORTA FELICE,F,13.371317,38.119718
13.3625959149865,38.1266349327636,13/06/2016,18.300000000000001,VIA CRISPI FRANCESCO intersezione VIA GRAVINA,C,13.362596,38.126635
13.3294177386698,38.1232748869006,14/06/2016,14.150000000000000,VIALE REGIONE SICILIANA N.O.  2217,C,13.329418,38.123275
13.3390169543973,38.0938348175941,14/06/2016,17.300000000000001,VIALE REGIONE SICILIANA S.E.  Sciacca,F,13.339017,38.093835
13.3030151973333,38.1304029653,14/06/2016,21.149999999999999,VIALE DE MAURO MAURO (inters.) VIALE,F,13.303015,38.130403
13.3601312811494,38.1256362942315,14/06/2016,22.449999999999999,VIA GRAVINA AMMIRAGLIO intersezione con VIA SCORDIA,F,13.360131,38.125636
13.4297257152491,38.0950374151484,15/06/2016,6.400000000000000,VIA GALLETTI  54,C,13.429726,38.095037
13.3295038265779,38.1104886114437,13/06/2016,23.500000000000000,VIA TASCA LANZA intersezione VIA PITRE' GIUSEPPE,F,13.329504,38.110489
13.3267871764647,38.1490466513979,15/06/2016,9.000000000000000,VIA BELGIO  ROTATORIA,C,13.326787,38.149047
13.3613398804238,38.1287261377002,15/06/2016,13.150000000000000,VIA CRISPI FRANCESCO (inters.) VIA DELLO,F,13.361340,38.128726
13.3648688674665,38.1106618890025,15/06/2016,14.199999999999999,VIA MAQUEDA  17,F,13.364869,38.110662
13.3651211271643,38.1126479691445,03/06/2016,11.300000000000001,VIA ROMA  62,F,13.365121,38.112648
13.3712039573471,38.1196804892117,15/06/2016,17.300000000000001,FORO UMBERTO I pressi Chiesa Catena,F,13.371204,38.119680
13.3362254945274,38.1485049130288,13/06/2016,17.149999999999999,VIA VAL DI MAZARA  23,C,13.336225,38.148505
13.3186269042301,38.0983749592707,15/06/2016,18.199999999999999,CORSO CALATAFIMI  1019,F,13.318627,38.098375
13.3401600525977,38.1088283578094,16/06/2016,1.000000000000000,VIA PINDEMONTE intersezione VIA DE MARIA FEDERICO,F,13.340160,38.108828
13.3811890801297,38.0910892542845,16/06/2016,6.500000000000000,VIALE REGIONE SICILIANA N.O. a mt. 2176,F,13.381189,38.091089
13.404657645816,38.0993947363685,16/06/2016,7.550000000000000,VIA MESSINA MARINE  449,F,13.404658,38.099395
13.3306248429645,38.1549047386301,16/06/2016,9.300000000000001,VIA DANIMARCA  46,C,13.330625,38.154905
13.342244684214,38.1452467533533,16/06/2016,10.300000000000001,VIA DELLA LIBERTA',C,13.342245,38.145247
13.37613708026,38.0916323194262,16/06/2016,11.300000000000001,VIALE REGIONE SICILIANA S.E.  4912,C,13.376137,38.091632
