X,Y,id,ANNO,MESE,GIORNO,ORA,STRADA_1,MESE_1,GIORNO_1,DATA,ORA_1,STRADA,CIVICO,STRADA_2,TIPO_VA,TIPO_VB
11.2306972528825,43.7767366295852,436958,2014,AGOSTO,DOMENICA,09.30,VLE ABRAMO LINCOLN,AGOSTO,DOMENICA,2014/08/17,09.30,VLE ABRAMO LINCOLN,,,VELOCIPEDE,
11.2050520050885,43.7716049169412,434940,2014,MAGGIO,LUNEDI',12.30,VIA EMPOLI,MAGGIO,LUNEDÌ,2014/05/05,12.30,VIA EMPOLI,11,,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2678062273825,43.7792618361703,435107,2014,MAGGIO,MARTEDI',09.00,VIA PIER CAPPONI,MAGGIO,MARTEDÌ,2014/05/13,09.00,VIA PIER CAPPONI,4,,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2834920416275,43.7719162812764,437488,2014,SETTEMBRE,MERCOLEDI',18.05,VLE EDMONDO DE AMICIS,SETTEMBRE,MERCOLEDÌ,2014/09/17,18.05,VLE EDMONDO DE AMICIS,9,,VELOCIPEDE,VELOCIPEDE
11.2697832364374,43.7818233149518,434335,2014,APRILE,GIOVEDI',10.35,VIA MASACCIO,APRILE,GIOVEDÌ,2014/04/03,10.35,VIA MASACCIO,183,,VELOCIPEDE,MOTOCICLO A SOLO
11.302766278164,43.7562008595443,437621,2014,SETTEMBRE,MERCOLEDI',15.30,VLE EUROPA,SETTEMBRE,MERCOLEDÌ,2014/09/24,15.30,VLE EUROPA,,,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2788663476476,43.7452867055299,435761,2014,GIUGNO,LUNEDI',09.30,VIA DELLE CINQUE VIE,GIUGNO,LUNEDÌ,2014/06/09,09.30,VIA DELLE CINQUE VIE,,,VELOCIPEDE,
11.227358140596,43.7721652760886,434504,2014,APRILE,VENERDI',15.20,VIA PISANA,APRILE,VENERDÌ,2014/04/11,15.20,VIA PISANA,184R,,AUTOBUS O FILOBUS IN SERVIZIO URBANO,AUTOVETTURA PRIVATA
11.2448559345803,43.7661717320037,436050,2014,GIUGNO,GIOVEDI',12.35,VIA DE' SERRAGLI,GIUGNO,GIOVEDÌ,2014/06/26,12.35,VIA DE' SERRAGLI,,VIA DELLA CHIESA,MOTOCICLO A SOLO,VELOCIPEDE
11.2709646510694,43.7728157556764,436544,2014,LUGLIO,GIOVEDI',18.50,VLE ANTONIO GRAMSCI,LUGLIO,GIOVEDÌ,2014/07/10,18.50,VLE ANTONIO GRAMSCI,41,,VELOCIPEDE,VELOCIPEDE
11.2534181071933,43.7695072186007,438615,2014,NOVEMBRE,SABATO,18.15,VIA DELLE TERME,NOVEMBRE,SABATO,2014/11/15,18.15,VIA DELLE TERME,2,,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2845607140931,43.7724956562222,435850,2014,GIUGNO,MARTEDI',15.35,VIA TITO SPERI,GIUGNO,MARTEDÌ,2014/06/17,15.35,VIA TITO SPERI,,VIA LUNGO L'AFFRICO,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2394609971171,43.7887963290348,437626,2014,SETTEMBRE,MERCOLEDI',19.05,VLE CORSICA,SETTEMBRE,MERCOLEDÌ,2014/09/24,19.05,VLE CORSICA,31,,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2836481836438,43.7716889674619,437013,2014,AGOSTO,GIOVEDI',08.15,VIA LUNGO L'AFFRICO,AGOSTO,GIOVEDÌ,2014/08/21,08.15,VIA LUNGO L'AFFRICO,,VIA LUCIANO MANARA,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2468753743231,43.7696750980305,438883,2014,DICEMBRE,MERCOLEDI',02.40,LNO GUICCIARDINI,DICEMBRE,MERCOLEDÌ,2014/12/03,02.40,LNO GUICCIARDINI,,PZA NAZARIO SAURO,MOTOCICLO A SOLO,VELOCIPEDE
11.2513801511785,43.7833982016884,436020,2014,GIUGNO,MERCOLEDI',18.40,VLE FILIPPO STROZZI,GIUGNO,MERCOLEDÌ,2014/06/18,18.40,VLE FILIPPO STROZZI,,,VELOCIPEDE,MOTOCICLO A SOLO
11.2607802723484,43.7652651330557,437816,2014,OTTOBRE,DOMENICA,23.30,LNO SERRISTORI,OTTOBRE,DOMENICA,2014/10/05,23.30,LNO SERRISTORI,,PZA NICCOLA DEMIDOFF,MOTOCICLO A SOLO,VELOCIPEDE
11.2341325016797,43.7846086195186,436829,2014,AGOSTO,MERCOLEDI',10.20,VIA GIUSEPPE GALLIANO,AGOSTO,MERCOLEDÌ,2014/08/06,10.20,VIA GIUSEPPE GALLIANO,71,,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2844283164233,43.7872811604794,435530,2014,GIUGNO,DOMENICA,10.50,PZA TOMMASO ALVA EDISON,GIUGNO,DOMENICA,2014/06/01,10.50,PZA TOMMASO ALVA EDISON,12,,VELOCIPEDE,AUTOVETTURA PRIVATA
11.1955491655561,43.7987428352343,434323,2014,APRILE,MERCOLEDI',19.15,VIA PRATESE,APRILE,MERCOLEDÌ,2014/04/02,19.15,VIA PRATESE,44,,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2401323393406,43.7862020161499,435140,2014,MAGGIO,MERCOLEDI',10.50,VLE FRANCESCO REDI,MAGGIO,MERCOLEDÌ,2014/05/14,10.50,VLE FRANCESCO REDI,,PONTE ALL'ASSE,VELOCIPEDE,AUTOVETTURA PRIVATA
11.1812616036772,43.7991730024474,437729,2014,SETTEMBRE,MARTEDI',07.30,VIA SAN PIERO A QUARACCHI,SETTEMBRE,MARTEDÌ,2014/09/30,07.30,VIA SAN PIERO A QUARACCHI,92,,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2508610020004,43.7836938275029,437496,2014,SETTEMBRE,MERCOLEDI',18.20,VLE FILIPPO STROZZI,SETTEMBRE,MERCOLEDÌ,2014/09/17,18.20,VLE FILIPPO STROZZI,,VIA GUIDO SPADOLINI,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2708916303174,43.7658488723239,438334,2014,OTTOBRE,MARTEDI',14.20,LNO G. PECORI GIRALDI,OTTOBRE,MARTEDÌ,2014/10/28,14.20,LNO G. PECORI GIRALDI,,,VELOCIPEDE,MOTOCICLO A SOLO
11.2197542957807,43.778584557816,435837,2014,GIUGNO,MARTEDI',08.10,LNO DEI PIOPPI,GIUGNO,MARTEDÌ,2014/06/17,08.10,LNO DEI PIOPPI,,VIA DELLE CAMELIE,VELOCIPEDE,MOTOCICLO CON PASSEGGERO
11.2173667292094,43.7670800993599,434208,2014,MARZO,VENERDI',12.00,VIA DUCCIO DI BUONINSEGNA,MARZO,VENERDÌ,2014/03/28,12.00,VIA DUCCIO DI BUONINSEGNA,31/33,,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2818789334167,43.7658194147525,435435,2014,MAGGIO,VENERDI',14.30,VIA FRANCESCO DE SANCTIS,MAGGIO,VENERDÌ,2014/05/23,14.30,VIA FRANCESCO DE SANCTIS,,LNO CRISTOFORO COLOMBO,VELOCIPEDE,IGNOTO
11.2466297997157,43.7692048996186,434701,2014,APRILE,DOMENICA,00.05,PZA NAZARIO SAURO,APRILE,DOMENICA,2014/04/20,00.05,PZA NAZARIO SAURO,,,VELOCIPEDE,
11.2107604946276,43.7950538390274,434737,2014,APRILE,MERCOLEDI',14.25,VIA ALESSANDRO ALLORI,APRILE,MERCOLEDÌ,2014/04/23,14.25,VIA ALESSANDRO ALLORI,27,,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2796974535042,43.7814487364741,436974,2014,AGOSTO,GIOVEDI',23.10,VIA AURELIO SAFFI,AGOSTO,GIOVEDÌ,2014/08/14,23.10,VIA AURELIO SAFFI,,VIA GIOVANNI DUPRE',AUTOVETTURA PRIVATA,VELOCIPEDE
11.2741671636717,43.7657815741103,438210,2014,OTTOBRE,DOMENICA,09.40,LNO DEL TEMPIO,OTTOBRE,DOMENICA,2014/10/26,09.40,LNO DEL TEMPIO,,ALL'ALTEZZA DELLA VIA ORCAGNA,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2162767670489,43.7613569957324,438084,2014,OTTOBRE,SABATO,15.05,VIA DI SOFFIANO,OTTOBRE,SABATO,2014/10/18,15.05,VIA DI SOFFIANO,,ALTEZZA VIA GUARDAVIA,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2519365753049,43.7736154540497,437474,2014,SETTEMBRE,LUNEDI',17.10,VIA PANZANI,SETTEMBRE,LUNEDÌ,2014/09/15,17.10,VIA PANZANI,,,MOTOCICLO IN SOSTA,VELOCIPEDE
11.247955467957,43.7729982493971,436451,2014,LUGLIO,MERCOLEDI',15.10,PZA DI SAN PAOLINO,LUGLIO,MERCOLEDÌ,2014/07/16,15.10,PZA DI SAN PAOLINO,10/A,,VELOCIPEDE,AUTOCARRO
11.2232298437982,43.7745227411816,436807,2014,AGOSTO,LUNEDI',20.40,VIA DEL SANSOVINO,AGOSTO,LUNEDÌ,2014/08/04,20.40,VIA DEL SANSOVINO,89/f,,IGNOTO,VELOCIPEDE
11.1951980577887,43.7691487231547,435438,2014,MAGGIO,MARTEDI',15.54,VIA LIVORNO,MAGGIO,MARTEDÌ,2014/05/20,15.54,VIA LIVORNO,,VIA BACCIO DA MONTELUPO,VELOCIPEDE,MOTOCICLO A SOLO
11.2819922882288,43.7658798607045,434394,2014,APRILE,SABATO,21.12,LNO CRISTOFORO COLOMBO,APRILE,SABATO,2014/04/05,21.12,LNO CRISTOFORO COLOMBO,,VIA FRANCESCO DE SANCTIS,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2525424466287,43.7826329677454,435160,2014,MAGGIO,GIOVEDI',03.00,VLE FILIPPO STROZZI,MAGGIO,GIOVEDÌ,2014/05/15,03.00,VLE FILIPPO STROZZI,,VIA LORENZO IL MAGNIFICO,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2619076167891,43.7843611926146,438525,2014,OTTOBRE,LUNEDI',21.30,PZA DELLA LIBERTA',OTTOBRE,LUNEDÌ,2014/10/20,21.30,PZA DELLA LIBERTA',,,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2310535105582,43.7883929057503,438632,2014,NOVEMBRE,MARTEDI',08.30,VIA MARAGLIANO,NOVEMBRE,MARTEDÌ,2014/11/18,08.30,VIA MARAGLIANO,,VIA LUIGI BOCCHERINI,VELOCIPEDE,MOTOCICLO A SOLO
11.2563575822503,43.7756141481408,438790,2014,OTTOBRE,LUNEDI',16.15,VIA CAMILLO CAVOUR,OTTOBRE,LUNEDÌ,2014/10/20,16.15,VIA CAMILLO CAVOUR,fr 18,,AUTOVETTURA PUBBLICA,AUTOBUS DI LINEA O NON IN EXTRAURBANA
11.2822357259343,43.7637044262112,434649,2014,APRILE,GIOVEDI',19.45,VIA DI VILLAMAGNA,APRILE,GIOVEDÌ,2014/04/17,19.45,VIA DI VILLAMAGNA,,PZA RAVENNA,VELOCIPEDE,VELOCIPEDE
11.2263479372264,43.7961407318359,434490,2014,APRILE,GIOVEDI',16.15,VLE ALESSANDRO GUIDONI,APRILE,GIOVEDÌ,2014/04/10,16.15,VLE ALESSANDRO GUIDONI,,,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2507707814584,43.7836654182813,437966,2014,OTTOBRE,DOMENICA,15.05,VLE FILIPPO STROZZI,OTTOBRE,DOMENICA,2014/10/12,15.05,VLE FILIPPO STROZZI,,VIA GUIDO SPADOLINI,VELOCIPEDE,AUTOVETTURA PRIVATA
11.1712654207564,43.7930157995076,435190,2014,MAGGIO,MERCOLEDI',16.20,VIA PISTOIESE,MAGGIO,MERCOLEDÌ,2014/05/14,16.20,VIA PISTOIESE,369,,MOTOCICLO A SOLO,VELOCIPEDE
11.2726594663317,43.7724788488173,435099,2014,MAGGIO,LUNEDI',16.10,VIA PIETRO COLLETTA,MAGGIO,LUNEDÌ,2014/05/12,16.10,VIA PIETRO COLLETTA,,VIA ANTONIO SCIALOJA,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2406577460759,43.7791642331962,434039,2014,MARZO,VENERDI',09.40,VIA DELLE PORTE NUOVE,MARZO,VENERDÌ,2014/03/21,09.40,VIA DELLE PORTE NUOVE,1,,VELOCIPEDE,AUTOBUS O FILOBUS IN SERVIZIO URBANO
11.2680292446625,43.7663015164547,437936,2014,OTTOBRE,VENERDI',10.10,PZA PIAVE,OTTOBRE,VENERDÌ,2014/10/10,10.10,PZA PIAVE,,LNO DELLA ZECCA VECCHIA,VELOCIPEDE,CICLOMOTORE
11.2733290352495,43.7863836809104,438030,2014,OTTOBRE,MERCOLEDI',19.45,VIA DEL LASCA,OTTOBRE,MERCOLEDÌ,2014/10/15,19.45,VIA DEL LASCA,,VIA GUIDO CAVALCANTI,VELOCIPEDE,AUTO IN SOSTA
11.2764082217346,43.8000994221699,434581,2014,APRILE,LUNEDI',16.05,VIA FAENTINA,APRILE,LUNEDÌ,2014/04/14,16.05,VIA FAENTINA,261,,VELOCIPEDE,
11.2121611892311,43.7981868380596,436580,2014,LUGLIO,MARTEDI',16.30,VLE ALESSANDRO GUIDONI,LUGLIO,MARTEDÌ,2014/07/22,16.30,VLE ALESSANDRO GUIDONI,,VIA ALESSANDRO ALLORI,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2654243529545,43.7647733313683,435323,2014,MAGGIO,MARTEDI',22.50,LNO BENVENUTO CELLINI,MAGGIO,MARTEDÌ,2014/05/20,22.50,LNO BENVENUTO CELLINI,71R,PZA GIUSEPPE POGGI,MOTOCICLO A SOLO,VELOCIPEDE
11.2822036886663,43.7682557352028,439077,2014,DICEMBRE,DOMENICA,19.15,VIA FRANCESCO DE SANCTIS,DICEMBRE,DOMENICA,2014/12/14,19.15,VIA FRANCESCO DE SANCTIS,,VIA GIOVANNI LANZA,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2335502992789,43.7739544829001,437965,2014,OTTOBRE,DOMENICA,14.35,PZA TADDEO GADDI,OTTOBRE,DOMENICA,2014/10/12,14.35,PZA TADDEO GADDI,,,AUTOVETTURA PRIVATA,VELOCIPEDE
11.3060941599726,43.754380599038,438302,2014,OTTOBRE,LUNEDI',17.45,VIA NICCOLO' RODOLICO,OTTOBRE,LUNEDÌ,2014/10/27,17.45,VIA NICCOLO' RODOLICO,,VIA DEL CIMITERO DEL PINO,VELOCIPEDE,MOTOCICLO A SOLO
11.2705619875871,43.7642154152727,435136,2014,MAGGIO,MARTEDI',17.35,LNO BENVENUTO CELLINI,MAGGIO,MARTEDÌ,2014/05/13,17.35,LNO BENVENUTO CELLINI,1/R FRONTE,,VELOCIPEDE,MOTOCICLO A SOLO
11.2583553836087,43.7780393931578,437302,2014,SETTEMBRE,LUNEDI',19.28,PZA DI SAN MARCO,SETTEMBRE,LUNEDÌ,2014/09/08,19.28,PZA DI SAN MARCO,,VIA DEGLI ARAZZIERI,VELOCIPEDE,AUTOBUS DI LINEA O NON IN EXTRAURBANA
11.2399005201751,43.7779996234606,435650,2014,GIUGNO,SABATO,08.45,PLE DI PORTA AL PRATO,GIUGNO,SABATO,2014/06/07,08.45,PLE DI PORTA AL PRATO,,ALTEZZA VIA DEL PONTE ALLE MOSSE,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2137151303588,43.7919908786188,437092,2014,AGOSTO,LUNEDI',18.00,VIA DEL BARCO,AGOSTO,LUNEDÌ,2014/08/25,18.00,VIA DEL BARCO,32,,VELOCIPEDE,AUTO IN SOSTA
11.2743406952541,43.7621886335156,433989,2014,MARZO,DOMENICA,17.45,VIA COLUCCIO SALUTATI,MARZO,DOMENICA,2014/03/09,17.45,VIA COLUCCIO SALUTATI,29,VIA DI RICORBOLI,VELOCIPEDE,MOTOCICLO A SOLO
11.2137772392405,43.7702042249165,434112,2014,MARZO,LUNEDI',11.00,VIA PISANA,MARZO,LUNEDÌ,2014/03/24,11.00,VIA PISANA,325,,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2725200503445,43.7950335083788,438761,2014,NOVEMBRE,LUNEDI',18.40,VIA FAENTINA,NOVEMBRE,LUNEDÌ,2014/11/24,18.40,VIA FAENTINA,,VIA E. FONSECA PIMENTEL,VELOCIPEDE,
11.2415119575388,43.778502973779,435195,2014,MAGGIO,VENERDI',15.55,VLE FRATELLI ROSSELLI,MAGGIO,VENERDÌ,2014/05/16,15.55,VLE FRATELLI ROSSELLI,19,VIA DELLA SCALA,VELOCIPEDE,MOTOCICLO A SOLO
11.2611542114671,43.786184999734,437223,2014,AGOSTO,MERCOLEDI',23.55,VIA VENTI SETTEMBRE,AGOSTO,MERCOLEDÌ,2014/08/27,23.55,VIA VENTI SETTEMBRE,,VIA VITTORIO EMANUELE,VELOCIPEDE,CICLOMOTORE
11.2451540283611,43.7906143784058,437260,2014,SETTEMBRE,GIOVEDI',19.10,VIA POMPEO NERI,SETTEMBRE,GIOVEDÌ,2014/09/04,19.10,VIA POMPEO NERI,26,,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2399746440217,43.7869017595449,435399,2014,MAGGIO,SABATO,00.10,VLE CORSICA,MAGGIO,SABATO,2014/05/24,00.10,VLE CORSICA,,VIA LUIGI GORDIGIANI,AUTO IN SOSTA,AUTOVETTURA PRIVATA
11.1812665847702,43.7991888468292,432922,2014,GENNAIO,GIOVEDI',18.30,VIA SAN PIERO A QUARACCHI,GENNAIO,GIOVEDÌ,2014/01/23,18.30,VIA SAN PIERO A QUARACCHI,17/19/21/2,,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2543132978978,43.7669307115998,445663,2014,MAGGIO,MERCOLEDI',21.30,VIA DE' BARDI,MAGGIO,MERCOLEDÌ,2014/05/14,21.30,VIA DE' BARDI,35,,VELOCIPEDE,
11.251396472791,43.7726841411628,433641,2014,MARZO,DOMENICA,11.00,PZA DEGLI ANTINORI,MARZO,DOMENICA,2014/03/02,11.00,PZA DEGLI ANTINORI,2r,,VELOCIPEDE,
11.2615070685541,43.7702273682962,433392,2014,FEBBRAIO,LUNEDI',23.00,VIA GHIBELLINA,FEBBRAIO,LUNEDÌ,2014/02/17,23.00,VIA GHIBELLINA,,VIA GIUSEPPE VERDI,VELOCIPEDE,AUTOVETTURA PUBBLICA
11.2184987945346,43.797355064142,433495,2014,FEBBRAIO,SABATO,18.20,VIA MUGELLO,FEBBRAIO,SABATO,2014/02/22,18.20,VIA MUGELLO,,VIA CASENTINO,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2308406057805,43.796205343696,433265,2014,FEBBRAIO,LUNEDI',14.00,VIA CARLO DEL PRETE,FEBBRAIO,LUNEDÌ,2014/02/10,14.00,VIA CARLO DEL PRETE,,VIA DI CACIOLLE,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2372182111627,43.7820488590476,433767,2014,MARZO,SABATO,04.30,VIA PIETRO TOSELLI,MARZO,SABATO,2014/03/08,04.30,VIA PIETRO TOSELLI,,VIA BENEDETTO MARCELLO,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2507820096583,43.7836555960445,435966,2014,GIUGNO,LUNEDI',06.50,VLE FILIPPO STROZZI,GIUGNO,LUNEDÌ,2014/06/23,06.50,VLE FILIPPO STROZZI,,VIA GUIDO SPADOLINI,VELOCIPEDE,MOTOCICLO A SOLO
11.2082861649521,43.770279842208,433526,2014,FEBBRAIO,LUNEDI',18.30,VIA BACCIO DA MONTELUPO,FEBBRAIO,LUNEDÌ,2014/02/24,18.30,VIA BACCIO DA MONTELUPO,22-B,,VELOCIPEDE,MOTOCICLO CON PASSEGGERO
11.253715901448,43.7819250922385,432517,2014,GENNAIO,VENERDI',17.20,VLE SPARTACO LAVAGNINI,GENNAIO,VENERDÌ,2014/01/03,17.20,VLE SPARTACO LAVAGNINI,,VIA ENRICO POGGI,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2358207757445,43.7861465143831,439016,2014,DICEMBRE,MARTEDI',18.50,VLE FRANCESCO REDI,DICEMBRE,MARTEDÌ,2014/12/09,18.50,VLE FRANCESCO REDI,,VIA VINCENZO BELLINI,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2438084683843,43.7825379270226,432947,2014,GENNAIO,LUNEDI',07.25,VLE BELFIORE,GENNAIO,LUNEDÌ,2014/01/27,07.25,VLE BELFIORE,,(PROSSIMITA' VIALE REDI),VELOCIPEDE,MOTOCICLO A SOLO
11.2816279671607,43.7761478300045,437311,2014,SETTEMBRE,MARTEDI',11.20,VLE MALTA,SETTEMBRE,MARTEDÌ,2014/09/09,11.20,VLE MALTA,8,,AUTOCARRO,VELOCIPEDE
11.2684832591347,43.7879206214962,436175,2014,LUGLIO,GIOVEDI',15.30,VIA VINCENZIO BORGHINI,LUGLIO,GIOVEDÌ,2014/07/03,15.30,VIA VINCENZIO BORGHINI,,VIA GUGLIELMO PEPE,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2725943983612,43.775154802546,433087,2014,GENNAIO,VENERDI',16.30,VIA DEI DELLA ROBBIA,GENNAIO,VENERDÌ,2014/01/31,16.30,VIA DEI DELLA ROBBIA,,VLE GIUSEPPE MAZZINI,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2454277802342,43.7980918194391,433133,2014,FEBBRAIO,LUNEDI',16.00,VIA TADDEO ALDEROTTI,FEBBRAIO,LUNEDÌ,2014/02/03,16.00,VIA TADDEO ALDEROTTI,26z,,MOTOCICLO A SOLO,VELOCIPEDE
11.2497668399471,43.7921388226174,438083,2014,OTTOBRE,SABATO,15.50,VIA GIANDOMENIC.ROMAGNOSI,OTTOBRE,SABATO,2014/10/18,15.50,VIA GIANDOMENIC.ROMAGNOSI,,PZA GIOVAMBATT. GIORGINI,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2246135926644,43.7411413192642,437476,2014,SETTEMBRE,LUNEDI',16.45,VIA SENESE,SETTEMBRE,LUNEDÌ,2014/09/15,16.45,VIA SENESE,245 D,,VELOCIPEDE,IGNOTO
11.2765009293196,43.8039249497215,437081,2014,AGOSTO,MARTEDI',15.40,VIA SALVIATI,AGOSTO,MARTEDÌ,2014/08/26,15.40,VIA SALVIATI,3,,AUTOVETTURA PRIVATA,VELOCIPEDE
11.1902987581554,43.7733118903098,435340,2014,MAGGIO,LUNEDI',21.40,VIA DEL CAVALLACCIO,MAGGIO,LUNEDÌ,2014/05/19,21.40,VIA DEL CAVALLACCIO,1/Q,,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2158622453236,43.7737849164721,433035,2014,GENNAIO,MERCOLEDI',19.45,VIA ADRIANO CECIONI,GENNAIO,MERCOLEDÌ,2014/01/29,19.45,VIA ADRIANO CECIONI,1,,VELOCIPEDE,AUTOVETTURA PRIVATA
11.30500071808,43.7524841838358,433566,2014,FEBBRAIO,LUNEDI',18.40,VLE BENEDETTO CROCE,FEBBRAIO,LUNEDÌ,2014/02/24,18.40,VLE BENEDETTO CROCE,,VIA ISONZO,VELOCIPEDE,AUTOVETTURA PRIVATA
11.3082493567295,43.761098753852,433198,2014,FEBBRAIO,GIOVEDI',16.15,VIA DI RIPALTA,FEBBRAIO,GIOVEDÌ,2014/02/06,16.15,VIA DI RIPALTA,1a,,QUADRICICLO,VELOCIPEDE
11.2565096894743,43.789293808882,433983,2014,MARZO,MERCOLEDI',08.15,VIA VITTORIO EMANUELE,MARZO,MERCOLEDÌ,2014/03/19,08.15,VIA VITTORIO EMANUELE,F  89,,AUTOVETTURA PRIVATA,AUTO IN SOSTA
11.3012411048154,43.7758091181404,432658,2014,GENNAIO,SABATO,12.45,VIA DEL GIGNORO,GENNAIO,SABATO,2014/01/11,12.45,VIA DEL GIGNORO,105,,AUTO IN SOSTA,VELOCIPEDE
11.2821425340858,43.7818915885214,433869,2014,MARZO,MERCOLEDI',11.15,VIA PIETRO CARNESECCHI,MARZO,MERCOLEDÌ,2014/03/12,11.15,VIA PIETRO CARNESECCHI,1/r,,VELOCIPEDE,
11.2508751628809,43.7836691971381,433686,2014,MARZO,MARTEDI',08.50,VLE FILIPPO STROZZI,MARZO,MARTEDÌ,2014/03/04,08.50,VLE FILIPPO STROZZI,,RAMPA SPADOLINI,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2468657527637,43.7696553795105,433160,2014,FEBBRAIO,MERCOLEDI',17.45,LNO GUICCIARDINI,FEBBRAIO,MERCOLEDÌ,2014/02/05,17.45,LNO GUICCIARDINI,,PZA NAZARIO SAURO,VELOCIPEDE,MOTOCICLO A SOLO
11.2378708292011,43.8083806084079,433749,2014,MARZO,VENERDI',08.35,VIA DELLE PANCHE,MARZO,VENERDÌ,2014/03/07,08.35,VIA DELLE PANCHE,147,,VELOCIPEDE,
11.2823664123775,43.7790636055005,439471,2014,DICEMBRE,GIOVEDI',09.45,VLE PASQUALE PAOLI,DICEMBRE,GIOVEDÌ,2014/12/18,09.45,VLE PASQUALE PAOLI,,VIA PIERLUIGI NERVI,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2517898967314,43.7807141033943,439212,2014,DICEMBRE,VENERDI',07.45,VLE FILIPPO STROZZI,DICEMBRE,VENERDÌ,2014/12/19,07.45,VLE FILIPPO STROZZI,,VIA COSIMO RIDOLFI,AUTOBUS O FILOBUS IN SERVIZIO URBANO,VELOCIPEDE
11.2413374196355,43.7507907727845,434947,2014,MAGGIO,LUNEDI',11.30,VIA DEL GELSOMINO,MAGGIO,LUNEDÌ,2014/05/05,11.30,VIA DEL GELSOMINO,43,,VELOCIPEDE,AUTOVETTURA PRIVATA CON RIMORCHIO
11.2006644384606,43.7783722688455,438517,2014,NOVEMBRE,MARTEDI',19.40,VIA ANTONIO CANOVA,NOVEMBRE,MARTEDÌ,2014/11/11,19.40,VIA ANTONIO CANOVA,,VIA DEI BASSI,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2018895307376,43.7756838694006,434106,2014,MARZO,VENERDI',19.35,VIA LUNGA,MARZO,VENERDÌ,2014/03/21,19.35,VIA LUNGA,,,IGNOTO,VELOCIPEDE
11.2099626754117,43.781454405584,437864,2014,OTTOBRE,MARTEDI',14.40,VIA DELL'ARGIN GROSSO,OTTOBRE,MARTEDÌ,2014/10/07,14.40,VIA DELL'ARGIN GROSSO,,VIA FRANCESCO P. MICHETTI,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2364935066112,43.7730383452982,436841,2014,AGOSTO,VENERDI',17.40,VIA DELLA FONDERIA,AGOSTO,VENERDÌ,2014/08/01,17.40,VIA DELLA FONDERIA,71,,MOTOCICLO A SOLO,VELOCIPEDE
11.2778495298386,43.7837053181894,435287,2014,MAGGIO,MARTEDI',12.50,VIA GUGLIELMO MARCONI,MAGGIO,MARTEDÌ,2014/05/20,12.50,VIA GUGLIELMO MARCONI,42,,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2495179916988,43.7727761469227,435236,2014,MAGGIO,LUNEDI',07.30,VIA DEL SOLE,MAGGIO,LUNEDÌ,2014/05/19,07.30,VIA DEL SOLE,,PZA DEGLI OTTAVIANI,VELOCIPEDE,MOTOCICLO CON PASSEGGERO
11.2116932362394,43.7769480538392,437277,2014,SETTEMBRE,SABATO,12.20,VIA RAFFAELLO SERNESI,SETTEMBRE,SABATO,2014/09/06,12.20,VIA RAFFAELLO SERNESI,23,,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2276473515814,43.7900793313267,439179,2014,DICEMBRE,MARTEDI',18.50,VIA DI NOVOLI,DICEMBRE,MARTEDÌ,2014/12/16,18.50,VIA DI NOVOLI,,VIA DELLA VILLA DEMIDOFF,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2714180667077,43.7706086362547,434543,2014,APRILE,SABATO,22.15,PZA CESARE BECCARIA,APRILE,SABATO,2014/04/12,22.15,PZA CESARE BECCARIA,,,AUTOVETTURA PRIVATA,VELOCIPEDE
